setting,sample_index,image_id,target_id,target_name,cci_region,A,B_fixed_normalized,raw_failure,normalized_failure,raw_pass_normalized_fail,raw_fail_normalized_pass,raw_cci_margin,normalized_cci_margin,raw_worst_class_id,raw_worst_class_name,normalized_worst_class_id,normalized_worst_class_name,hardest_foil_agreement,raw_unrestricted_oracle_pass,normalized_unrestricted_oracle_pass
coco_openai_b16,193,247014,1,person,2,0,0,1,1,0,0,-0.8697927594184875,-0.8876578509807587,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,194,385036,56,broccoli,1,0,0,0,0,0,0,0.9445416927337646,0.9587424397468567,22,elephant,22,elephant,1,1,1
coco_openai_b16,195,317254,4,motorcycle,1,1,0,0,0,0,0,1.7863847017288208,1.8129905462265015,24,zebra,24,zebra,1,1,1
coco_openai_b16,196,55118,1,person,3,0,0,1,1,0,0,-6.268919289112091,-6.389623463153839,36,snowboard,36,snowboard,1,0,0
coco_openai_b16,197,392892,67,dining table,1,1,0,0,0,0,0,0.044412195682525635,0.04275059700012207,62,chair,62,chair,1,1,1
coco_openai_b16,198,432898,1,person,6,1,1,1,1,0,0,-0.5098119974136353,-0.5193723440170288,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,199,190362,33,suitcase,3,1,0,0,0,0,0,1.1984680891036987,1.209656834602356,5,airplane,5,airplane,1,1,1
coco_openai_b16,200,555298,72,tv,4,0,0,0,0,0,0,0.07945740222930908,0.07229918241500854,78,microwave,78,microwave,1,1,1
coco_openai_b16,201,540187,4,motorcycle,5,1,1,1,1,0,0,-0.32115498185157776,-0.3268909752368927,60,donut,60,donut,1,0,0
coco_openai_b16,202,399851,82,refrigerator,6,0,0,0,0,0,0,0.22058069705963135,0.22443777322769165,56,broccoli,56,broccoli,1,1,1
coco_openai_b16,203,485483,67,dining table,5,1,1,1,1,0,0,-0.7076921761035919,-0.7225967943668365,46,wine glass,46,wine glass,1,0,0
coco_openai_b16,204,442809,61,cake,5,1,1,1,1,0,0,-0.6831384897232056,-0.695921391248703,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b16,205,150533,1,person,0,0,0,1,1,0,0,-0.5055271983146667,-0.5200628936290741,35,skis,35,skis,1,0,0
coco_openai_b16,206,419350,55,orange,1,1,0,0,0,0,0,0.3320520222187042,0.33826228976249695,57,carrot,57,carrot,1,1,1
coco_openai_b16,207,466901,1,person,0,0,0,1,1,0,0,-0.7981531322002411,-0.8159730061888695,80,toaster,80,toaster,1,0,0
coco_openai_b16,208,399655,63,couch,1,1,0,0,0,0,0,0.8751284778118134,0.8868666589260101,52,banana,52,banana,1,1,1
coco_openai_b16,209,199602,1,person,4,1,0,0,0,0,0,0.5507693886756897,0.5608929842710495,57,carrot,57,carrot,1,1,1
coco_openai_b16,210,334416,65,bed,1,1,0,0,0,0,0,1.3207872956991196,1.3438266217708588,42,surfboard,42,surfboard,1,1,1
coco_openai_b16,211,314430,11,fire hydrant,1,1,0,0,0,0,0,2.8298555612564087,2.894127368927002,58,hot dog,58,hot dog,1,1,1
coco_openai_b16,212,358149,38,kite,6,0,0,0,0,0,0,1.4485371112823486,1.4722288846969604,5,airplane,5,airplane,1,1,1
coco_openai_b16,213,316648,1,person,2,0,0,1,1,0,0,-0.5814754962921143,-0.595110297203064,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,214,486254,51,bowl,4,1,1,1,1,0,0,-0.11436963081359863,-0.11787110567092896,47,cup,47,cup,1,0,0
coco_openai_b16,215,110999,1,person,1,1,1,1,1,0,0,-0.4122549891471863,-0.42123347520828247,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,216,557977,1,person,0,0,0,1,1,0,0,-0.27963121235370636,-0.28625160455703735,38,kite,38,kite,1,0,0
coco_openai_b16,217,170007,15,bench,1,1,0,0,0,0,0,0.07871121168136597,0.08115264773368835,39,baseball bat,39,baseball bat,1,1,1
coco_openai_b16,218,291528,54,sandwich,5,1,1,1,1,0,0,-0.2778528332710266,-0.2883239984512329,22,elephant,22,elephant,1,0,0
coco_openai_b16,219,9668,82,refrigerator,5,0,0,1,1,0,0,-1.306340217590332,-1.335121989250183,6,bus,6,bus,1,0,0
coco_openai_b16,220,422870,8,truck,6,1,0,1,0,0,1,-0.0027353763580322266,5.14984130859375e-05,63,couch,63,couch,1,0,1
coco_openai_b16,221,285733,33,suitcase,4,0,0,0,0,0,0,0.15617309510707855,0.15944048762321472,79,oven,79,oven,1,1,1
coco_openai_b16,222,119729,52,banana,0,0,0,1,1,0,0,-0.2660820335149765,-0.27291160821914673,28,umbrella,28,umbrella,1,0,0
coco_openai_b16,223,331875,1,person,3,0,0,1,1,0,0,-0.8541638851165771,-0.8687762767076492,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,224,481187,1,person,2,1,0,0,0,0,0,1.06386998295784,1.084494560956955,50,spoon,50,spoon,1,1,1
coco_openai_b16,225,581450,63,couch,0,0,0,1,1,0,0,-0.7656776010990143,-0.7751127481460571,72,tv,72,tv,1,0,0
coco_openai_b16,226,423894,1,person,1,0,0,1,1,0,0,-0.13479065895080566,-0.1370472013950348,55,orange,55,orange,1,0,0
coco_openai_b16,227,113246,1,person,3,1,1,1,1,0,0,-0.0971764326095581,-0.09747883677482605,81,sink,81,sink,1,0,0
coco_openai_b16,228,354832,1,person,5,1,1,1,1,0,0,-0.36693698167800903,-0.37246567010879517,51,bowl,51,bowl,1,0,0
coco_openai_b16,229,261388,19,horse,2,1,1,1,1,0,0,-0.6548149883747101,-0.6736731827259064,78,microwave,78,microwave,1,0,0
coco_openai_b16,230,134460,1,person,2,0,0,1,1,0,0,-0.22437526285648346,-0.22965069115161896,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b16,231,309662,1,person,6,1,1,1,1,0,0,-0.4096645712852478,-0.41765572130680084,37,sports ball,37,sports ball,1,0,0
coco_openai_b16,232,151338,1,person,5,0,0,1,1,0,0,-0.12943918257951736,-0.132663793861866,64,potted plant,64,potted plant,1,0,0
coco_openai_b16,233,499105,1,person,5,1,1,1,1,0,0,-0.15886521339416504,-0.1641298532485962,89,hair drier,89,hair drier,1,0,0
coco_openai_b16,234,187658,59,pizza,7,0,0,1,1,0,0,-0.6054775714874268,-0.611990213394165,63,couch,63,couch,1,0,0
coco_openai_b16,235,214966,1,person,3,1,0,0,0,0,0,1.3774142861366272,1.403166115283966,4,motorcycle,4,motorcycle,1,1,1
coco_openai_b16,236,23991,1,person,7,0,0,1,1,0,0,-0.5551180243492126,-0.5675322338938713,25,giraffe,25,giraffe,1,0,0
coco_openai_b16,237,413079,19,horse,1,1,0,0,0,0,0,1.0470540523529053,1.0604126453399658,57,carrot,57,carrot,1,1,1
coco_openai_b16,238,175318,85,clock,5,1,0,0,0,0,0,3.784662365913391,3.8419904112815857,37,sports ball,37,sports ball,1,1,1
coco_openai_b16,239,51339,64,potted plant,3,1,1,1,1,0,0,-0.303618460893631,-0.30812397599220276,74,mouse,74,mouse,1,0,0
coco_openai_b16,240,434217,1,person,5,1,1,1,1,0,0,-0.28668949007987976,-0.2912435531616211,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,241,507893,70,toilet,4,0,0,1,1,0,0,-0.6757833734154701,-0.6903312504291534,14,parking meter,14,parking meter,1,0,0
coco_openai_b16,242,173434,62,chair,3,1,0,0,0,0,0,0.3746632933616638,0.3813592940568924,64,potted plant,64,potted plant,1,1,1
coco_openai_b16,243,580108,4,motorcycle,7,1,0,0,0,0,0,0.5020542740821838,0.5097139477729797,14,parking meter,14,parking meter,1,1,1
coco_openai_b16,244,327165,1,person,7,0,0,1,1,0,0,-0.16960808634757996,-0.1740685999393463,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b16,245,40779,86,vase,6,1,0,0,0,0,0,1.685927391052246,1.7026302814483643,44,bottle,44,bottle,1,1,1
coco_openai_b16,246,240455,1,person,1,0,0,1,1,0,0,-0.3816816210746765,-0.387275755405426,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b16,247,411223,67,dining table,3,1,1,1,1,0,0,-0.033654823899269104,-0.034213125705718994,63,couch,63,couch,1,0,0
coco_openai_b16,248,324158,1,person,6,0,0,1,1,0,0,-7.299339510500431,-7.4379492327570915,41,skateboard,41,skateboard,1,0,0
coco_openai_b16,249,331883,1,person,6,0,0,1,1,0,0,-1.218828797340393,-1.2496986389160156,44,bottle,44,bottle,1,0,0
coco_openai_b16,250,472540,8,truck,5,1,0,0,0,0,0,0.838363528251648,0.8534703254699707,81,sink,81,sink,1,1,1
coco_openai_b16,251,352949,1,person,4,1,1,1,1,0,0,-0.43230053782463074,-0.4390288144350052,53,apple,53,apple,1,0,0
coco_openai_b16,252,104486,1,person,5,1,1,1,1,0,0,-0.816358208656311,-0.8326342701911926,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b16,253,24104,72,tv,5,0,0,1,1,0,0,-0.9478504657745361,-0.9766997694969177,78,microwave,78,microwave,1,0,0
coco_openai_b16,254,490415,1,person,1,0,0,1,1,0,0,-1.1217590272426605,-1.1449589729309082,15,bench,15,bench,1,0,0
coco_openai_b16,255,370138,64,potted plant,6,1,0,0,0,0,0,0.9181927591562271,0.9400551617145538,86,vase,86,vase,1,1,1
coco_openai_b16,256,262736,18,dog,7,0,0,1,1,0,0,-0.32461734861135483,-0.3302384689450264,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,257,446651,1,person,6,0,0,1,1,0,0,-0.4621028006076813,-0.4708712249994278,41,skateboard,41,skateboard,1,0,0
coco_openai_b16,258,454543,1,person,0,0,0,1,1,0,0,-1.0078195929527283,-1.0268616080284119,17,cat,17,cat,1,0,0
coco_openai_b16,259,142620,1,person,2,0,0,1,1,0,0,-0.621833086013794,-0.6358226537704468,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b16,260,476873,13,stop sign,0,0,0,0,0,0,0,1.8902539014816284,1.9196128845214844,22,elephant,22,elephant,1,1,1
coco_openai_b16,261,160185,1,person,1,1,1,1,1,0,0,-0.9444991946220398,-0.9654577672481537,14,parking meter,14,parking meter,1,0,0
coco_openai_b16,262,20553,62,chair,0,0,0,1,1,0,0,-0.8408288955688477,-0.8560330271720886,53,apple,60,donut,0,0,0
coco_openai_b16,263,284589,65,bed,3,1,1,1,1,0,0,-0.37146222591400146,-0.3825837969779968,28,umbrella,28,umbrella,1,0,0
coco_openai_b16,264,34993,1,person,2,1,1,1,1,0,0,-1.1209819614887238,-1.1465217173099518,24,zebra,24,zebra,1,0,0
coco_openai_b16,265,539777,51,bowl,5,1,0,0,0,0,0,0.7417452335357666,0.751044750213623,50,spoon,50,spoon,1,1,1
coco_openai_b16,266,103522,1,person,0,1,1,1,1,0,0,-0.10080207884311676,-0.10247056931257248,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b16,267,424879,1,person,3,1,1,1,1,0,0,-0.9989460110664368,-1.009800910949707,63,couch,63,couch,1,0,0
coco_openai_b16,268,38892,1,person,2,1,1,1,1,0,0,-1.1158240139484406,-1.1347249746322632,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,269,272678,1,person,6,0,0,1,1,0,0,-0.21381518244743347,-0.21784210205078125,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,270,10615,8,truck,7,1,1,1,1,0,0,-0.05440753698348999,-0.05435293912887573,81,sink,81,sink,1,0,0
coco_openai_b16,271,305206,1,person,6,0,0,1,1,0,0,-1.277285411953926,-1.305012121796608,24,zebra,24,zebra,1,0,0
coco_openai_b16,272,376521,1,person,2,0,0,1,1,0,0,-0.5045428276062012,-0.5161876082420349,31,handbag,31,handbag,1,0,0
coco_openai_b16,273,148042,77,cell phone,4,0,0,0,0,0,0,0.557731032371521,0.5621563196182251,25,giraffe,25,giraffe,1,1,1
coco_openai_b16,274,353180,6,bus,7,1,0,0,0,0,0,2.9487369060516357,3.0134048461914062,7,train,7,train,1,1,1
coco_openai_b16,275,229553,1,person,6,1,1,1,1,0,0,-0.27129440009593964,-0.27549684047698975,8,truck,8,truck,1,0,0
coco_openai_b16,276,360730,1,person,7,0,0,1,1,0,0,-0.7273987680673599,-0.7417459562420845,20,sheep,20,sheep,1,0,0
coco_openai_b16,277,405569,67,dining table,6,0,0,1,1,0,0,-0.200615419074893,-0.20379427820444107,81,sink,81,sink,1,0,0
coco_openai_b16,278,291606,6,bus,1,1,0,0,0,0,0,0.5479640960693359,0.5657968521118164,8,truck,8,truck,1,1,1
coco_openai_b16,279,344881,67,dining table,3,0,0,1,1,0,0,-0.6960830688476562,-0.7134802341461182,62,chair,62,chair,1,1,1
coco_openai_b16,280,221693,18,dog,2,1,1,1,1,0,0,-1.5892581045627594,-1.620421141386032,37,sports ball,37,sports ball,1,0,0
coco_openai_b16,281,404922,1,person,7,0,0,1,1,0,0,-1.2083901762962341,-1.2343186736106873,10,traffic light,10,traffic light,1,0,0
coco_openai_b16,282,475043,1,person,2,1,1,1,1,0,0,-2.256970539689064,-2.297883227467537,55,orange,55,orange,1,0,0
coco_openai_b16,283,438862,1,person,4,1,1,1,1,0,0,-1.2655601501464844,-1.2902762293815613,37,sports ball,37,sports ball,1,0,0
coco_openai_b16,284,251044,33,suitcase,1,0,0,1,1,0,0,-2.0315274596214294,-2.078163653612137,64,potted plant,64,potted plant,1,0,0
coco_openai_b16,285,363922,1,person,3,0,0,1,1,0,0,-0.6976625323295593,-0.712334930896759,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,286,575921,1,person,0,1,1,1,1,0,0,-0.8873682022094727,-0.9073972702026367,15,bench,15,bench,1,0,0
coco_openai_b16,287,363188,1,person,5,1,1,1,1,0,0,-0.8326869457960129,-0.8468370586633682,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,288,203878,1,person,5,1,1,1,1,0,0,-0.3769224286079407,-0.3848913908004761,15,bench,15,bench,1,0,0
coco_openai_b16,289,360480,1,person,2,0,0,1,1,0,0,-0.21086744964122772,-0.21425242722034454,8,truck,8,truck,1,0,0
coco_openai_b16,290,23840,52,banana,3,1,0,0,0,0,0,1.5135064125061035,1.5336945056915283,10,traffic light,10,traffic light,1,1,1
coco_openai_b16,291,438093,48,fork,6,1,1,1,1,0,0,-0.19686739146709442,-0.20121555030345917,50,spoon,50,spoon,1,1,1
coco_openai_b16,292,100187,62,chair,0,0,0,1,1,0,0,-0.4505177438259125,-0.4587703049182892,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,293,414236,67,dining table,3,1,1,1,1,0,0,-0.29923123121261597,-0.30935007333755493,47,cup,47,cup,1,0,0
coco_openai_b16,294,77396,72,tv,4,0,0,1,1,0,0,-0.23596864938735962,-0.2516569495201111,78,microwave,78,microwave,1,0,0
coco_openai_b16,295,470161,65,bed,0,0,0,1,1,0,0,-0.27017468214035034,-0.27702662348747253,42,surfboard,42,surfboard,1,0,0
coco_openai_b16,296,331790,1,person,6,1,1,1,1,0,0,-0.2606482207775116,-0.26485200226306915,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b16,297,548014,1,person,7,0,0,1,1,0,0,-1.0266507714986801,-1.0495546907186508,25,giraffe,25,giraffe,1,0,0
coco_openai_b16,298,75023,28,umbrella,2,1,0,0,0,0,0,0.6516239643096924,0.6699535846710205,10,traffic light,10,traffic light,1,1,1
coco_openai_b16,299,74617,1,person,3,0,0,1,1,0,0,-0.3861244022846222,-0.3934169188141823,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,300,547759,44,bottle,4,1,0,0,0,0,0,1.259845793247223,1.2906741499900818,46,wine glass,46,wine glass,1,1,1
coco_openai_b16,301,578792,4,motorcycle,7,0,0,1,1,0,0,-0.07526600360870361,-0.07655996084213257,73,laptop,73,laptop,1,0,0
coco_openai_b16,302,505455,1,person,1,0,0,1,1,0,0,-0.12399700842797756,-0.1264412347227335,46,wine glass,46,wine glass,1,0,0
coco_openai_b16,303,343254,67,dining table,1,1,1,1,1,0,0,-0.2998442053794861,-0.3089526891708374,38,kite,38,kite,1,0,0
coco_openai_b16,304,108212,79,oven,3,1,1,1,1,0,0,-0.7122201323509216,-0.728853702545166,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,305,509590,1,person,1,0,0,1,1,0,0,-1.957421988248825,-1.9943918585777283,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,306,387645,67,dining table,5,1,1,1,1,0,0,-4.1435109078884125,-4.2266755402088165,46,wine glass,46,wine glass,1,0,0
coco_openai_b16,307,567693,70,toilet,2,1,1,1,1,0,0,-0.4421346187591553,-0.4615020751953125,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,308,224329,7,train,5,0,0,1,1,0,0,-0.5762690901756287,-0.5858733206987381,79,oven,79,oven,1,0,0
coco_openai_b16,309,501835,19,horse,2,1,0,0,0,0,0,0.7917339205741882,0.8004558682441711,24,zebra,24,zebra,1,1,1
coco_openai_b16,310,174123,59,pizza,1,1,1,1,1,0,0,-0.3244004547595978,-0.33294478058815,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b16,311,560332,65,bed,7,1,1,1,1,0,0,-0.31625786423683167,-0.3201361745595932,63,couch,63,couch,1,0,0
coco_openai_b16,312,129735,19,horse,5,1,0,0,0,0,0,0.018851488828659058,0.01850840449333191,56,broccoli,56,broccoli,1,1,1
coco_openai_b16,313,115075,28,umbrella,5,1,0,0,0,0,0,4.166486978530884,4.266981601715088,10,traffic light,10,traffic light,1,1,1
coco_openai_b16,314,150599,15,bench,1,1,1,1,1,0,0,-1.6399670243263245,-1.666347086429596,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b16,315,182245,67,dining table,0,1,1,1,1,0,0,-1.1285011768341064,-1.155718445777893,47,cup,47,cup,1,0,0
coco_openai_b16,316,520862,47,cup,3,1,1,1,1,0,0,-0.004173398017883301,-0.0046672821044921875,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b16,317,420596,1,person,6,0,0,1,1,0,0,-0.19122272729873657,-0.19506502151489258,37,sports ball,37,sports ball,1,0,0
coco_openai_b16,318,565683,88,teddy bear,3,1,0,0,0,0,0,0.21325436234474182,0.2156001329421997,75,remote,75,remote,1,1,1
coco_openai_b16,319,564865,7,train,1,0,0,1,1,0,0,-0.5402049422264099,-0.5486945062875748,67,dining table,67,dining table,1,0,0
coco_openai_b16,320,513887,52,banana,0,1,1,1,1,0,0,-0.22681640088558197,-0.23189431428909302,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b16,321,441253,62,chair,2,0,0,0,0,0,0,0.15213312953710556,0.1536358818411827,35,skis,35,skis,1,1,1
coco_openai_b16,322,374702,1,person,5,1,1,1,1,0,0,-0.37501978874206543,-0.3814436197280884,23,bear,23,bear,1,1,1
coco_openai_b16,323,351887,67,dining table,2,1,1,1,1,0,0,-0.723426342010498,-0.7431907653808594,48,fork,48,fork,1,1,1
coco_openai_b16,324,376891,1,person,0,0,0,1,1,0,0,-0.5109921097755432,-0.5214666277170181,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,325,80725,1,person,7,1,1,1,1,0,0,-0.6841558516025543,-0.6983970999717712,15,bench,15,bench,1,0,0
coco_openai_b16,326,333140,17,cat,0,1,0,0,0,0,0,4.240270167589188,4.32038277387619,18,dog,18,dog,1,1,1
coco_openai_b16,327,528331,1,person,0,1,1,1,1,0,0,-1.8883852660655975,-1.9296836704015732,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b16,328,72839,1,person,6,1,1,1,1,0,0,-0.8376069366931915,-0.8559211492538452,10,traffic light,10,traffic light,1,0,0
coco_openai_b16,329,450100,61,cake,6,1,1,1,1,0,0,-1.5566915273666382,-1.5998302698135376,28,umbrella,28,umbrella,1,0,0
coco_openai_b16,330,350668,1,person,2,0,0,1,1,0,0,-0.2759869769215584,-0.2799336686730385,81,sink,81,sink,1,0,0
coco_openai_b16,331,424351,1,person,0,1,1,1,1,0,0,-1.182495504617691,-1.2140268385410309,35,skis,35,skis,1,0,0
coco_openai_b16,332,33055,1,person,4,0,0,1,1,0,0,-1.306203931570053,-1.3308764696121216,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,333,453634,81,sink,2,0,0,1,1,0,0,-1.2805360555648804,-1.3194670677185059,28,umbrella,28,umbrella,1,1,1
coco_openai_b16,334,172718,1,person,7,1,1,1,1,0,0,-0.16091352701187134,-0.16674023866653442,38,kite,38,kite,1,0,0
coco_openai_b16,335,462211,10,traffic light,3,1,0,0,0,0,0,3.044958770275116,3.1136213541030884,85,clock,85,clock,1,1,1
coco_openai_b16,336,507826,1,person,7,1,1,1,1,0,0,-0.6193904280662537,-0.6256608366966248,19,horse,19,horse,1,0,0
coco_openai_b16,337,394206,8,truck,5,1,0,0,0,0,0,0.4734746217727661,0.4813370704650879,56,broccoli,56,broccoli,1,1,1
coco_openai_b16,338,305632,1,person,0,1,1,1,1,0,0,-0.5993266999721527,-0.6110278069972992,36,snowboard,36,snowboard,1,0,0
coco_openai_b16,339,113233,1,person,2,0,0,1,1,0,0,-0.2998478766530752,-0.30552055314183235,17,cat,17,cat,1,0,0
coco_openai_b16,340,452663,85,clock,7,1,0,0,0,0,0,4.489861369132996,4.557213723659515,50,spoon,50,spoon,1,1,1
coco_openai_b16,341,167598,1,person,3,0,0,1,1,0,0,-0.8328386545181274,-0.8531022071838379,38,kite,38,kite,1,0,0
coco_openai_b16,342,6673,64,potted plant,1,1,0,0,0,0,0,0.2853934168815613,0.2928352355957031,74,mouse,74,mouse,1,1,1
coco_openai_b16,343,134981,1,person,7,0,0,1,1,0,0,-0.5457289293408394,-0.5562832802534103,36,snowboard,36,snowboard,1,0,0
coco_openai_b16,344,514508,72,tv,2,1,1,1,1,0,0,-1.2747800946235657,-1.3045624494552612,46,wine glass,46,wine glass,1,0,0
coco_openai_b16,345,226848,1,person,4,1,1,1,1,0,0,-0.14275765419006348,-0.1443014144897461,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,346,522639,1,person,3,0,0,1,1,0,0,-0.13367420434951782,-0.13571321964263916,4,motorcycle,4,motorcycle,1,0,0
coco_openai_b16,347,181860,1,person,2,0,0,0,0,0,0,0.04355825483798981,0.04400131106376648,38,kite,38,kite,1,1,1
coco_openai_b16,348,397809,1,person,1,0,0,1,1,0,0,-0.7558957450091839,-0.7724747490137815,38,kite,38,kite,1,0,0
coco_openai_b16,349,383107,63,couch,5,1,0,0,0,0,0,0.4937556982040405,0.49818652868270874,6,bus,6,bus,1,1,1
coco_openai_b16,350,299481,1,person,6,0,0,1,1,0,0,-0.09312182664871216,-0.09285026788711548,19,horse,19,horse,1,0,0
coco_openai_b16,351,155488,8,truck,5,1,0,0,0,0,0,0.7535951137542725,0.7653539776802063,41,skateboard,41,skateboard,1,1,1
coco_openai_b16,352,142056,1,person,1,0,0,1,1,0,0,-0.15538255125284195,-0.15796223282814026,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,353,312795,33,suitcase,2,1,0,0,0,0,0,1.329716444015503,1.3481934070587158,27,backpack,27,backpack,1,1,1
coco_openai_b16,354,533872,1,person,4,0,0,1,1,0,0,-2.0289881229400635,-2.066252827644348,77,cell phone,77,cell phone,1,0,0
coco_openai_b16,355,220607,62,chair,1,0,0,1,1,0,0,-0.6034265160560608,-0.6196504831314087,25,giraffe,25,giraffe,1,0,0
coco_openai_b16,356,167781,22,elephant,3,1,1,1,1,0,0,-1.400893958285451,-1.4267409797757864,23,bear,23,bear,1,0,0
coco_openai_b16,357,159627,6,bus,3,0,0,1,1,0,0,-0.4020378068089485,-0.4099377766251564,46,wine glass,46,wine glass,1,0,0
coco_openai_b16,358,476331,82,refrigerator,3,1,1,1,1,0,0,-1.1561560034751892,-1.1752851009368896,79,oven,79,oven,1,0,0
coco_openai_b16,359,201111,1,person,1,0,0,1,1,0,0,-0.8158045411109924,-0.8298946619033813,86,vase,86,vase,1,0,0
coco_openai_b16,360,415183,19,horse,3,1,0,0,0,0,0,2.7137006521224976,2.7452701330184937,24,zebra,24,zebra,1,1,1
coco_openai_b16,361,298812,1,person,4,1,1,1,1,0,0,-1.6461350992321968,-1.6905340924859047,5,airplane,5,airplane,1,0,0
coco_openai_b16,362,377486,1,person,6,1,1,1,1,0,0,-0.5899738073348999,-0.6024929881095886,20,sheep,20,sheep,1,0,0
coco_openai_b16,363,188941,63,couch,5,0,0,0,0,0,0,0.7851332724094391,0.795409083366394,15,bench,15,bench,1,1,1
coco_openai_b16,364,293611,81,sink,5,0,0,1,1,0,0,-0.3089669942855835,-0.3149527907371521,61,cake,61,cake,1,1,1
coco_openai_b16,365,352235,1,person,5,0,0,1,1,0,0,-1.9919906258583069,-2.0354037284851074,87,scissors,87,scissors,1,0,0
coco_openai_b16,366,440027,1,person,4,1,1,1,1,0,0,-1.422898530960083,-1.4604655131697655,35,skis,35,skis,1,0,0
coco_openai_b16,367,328601,1,person,2,0,0,1,1,0,0,-0.14334332197904587,-0.14625872671604156,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,368,64189,1,person,6,1,1,1,1,0,0,-0.4679516553878784,-0.48104262351989746,27,backpack,27,backpack,1,0,0
coco_openai_b16,369,541478,1,person,5,1,1,1,1,0,0,-2.647354006767273,-2.695649564266205,32,tie,32,tie,1,0,0
coco_openai_b16,370,382443,18,dog,4,0,0,1,1,0,0,-1.035578265786171,-1.057014599442482,15,bench,15,bench,1,0,0
coco_openai_b16,371,32193,25,giraffe,4,1,1,1,1,0,0,-0.6449406147003174,-0.6580807268619537,89,hair drier,89,hair drier,1,0,0
coco_openai_b16,372,188077,5,airplane,0,0,0,1,1,0,0,-0.9397058635950089,-0.9597782343626022,44,bottle,44,bottle,1,0,0
coco_openai_b16,373,121157,72,tv,1,0,0,1,1,0,0,-0.35872234404087067,-0.36906297504901886,80,toaster,80,toaster,1,0,0
coco_openai_b16,374,323119,2,bicycle,5,1,1,1,1,0,0,-0.5155896544456482,-0.5258810520172119,37,sports ball,37,sports ball,1,0,0
coco_openai_b16,375,258132,1,person,4,0,0,1,1,0,0,-2.9958822429180145,-3.0502450466156006,55,orange,55,orange,1,0,0
