sample,sample_index,image_id,target_id,target_category_id,epsilon,cci_region,tp_region,switched,cci_selection_target,tp_selection_target,selection_target_delta,cci_selection_worst_margin,tp_selection_worst_margin,selection_feasible_count,selection_target_tie_count,selection_margin_tie_count,best_candidate_coverage,cci_pmax_pm,tp_pmax_pm,delta_pmax_pm,cci_pmax_agg,tp_pmax_agg,delta_pmax_agg,cci_eval_target,tp_eval_target,delta_eval_target,cci_bbox,tp_bbox,delta_bbox,cci_pm_fail,tp_pm_fail,cci_agg_fail,tp_agg_fail,cci_pmean_all_pm,tp_pmean_all_pm,cci_pmean_all_agg,tp_pmean_all_agg,cci_v_rate_agg,tp_v_rate_agg,cci_v_mass_agg,tp_v_mass_agg,cci_hidden_tail_debt,tp_hidden_tail_debt
63,63,214200,13,13,0.02,4,4,False,0.42511117,0.42511117,0.0,-0.61926866,-0.61926866,1,1,1,0.7625,-0.5028776,-0.5028776,0.0,-0.5151072296748538,-0.5151072296748538,0.0,0.38911352,0.38911352,0.0,0.0,0.0,0.0,True,True,True,True,0.112461686,0.112461686,0.11371034851597511,0.11371034851597511,0.189873417721519,0.189873417721519,0.01708632795106145,0.01708632795106145,False,False
64,64,63619,2,2,0.02,0,0,False,5.8521485,5.8521485,0.0,2.6598606,2.6598606,1,1,1,1.0,2.5427468,2.5427468,0.0,2.590988176469064,2.590988176469064,0.0,4.9979563,4.9979563,0.0,1.0,1.0,0.0,False,False,False,False,6.227514,6.227514,6.3444361629896076,6.3444361629896076,0.0,0.0,0.0,0.0,False,False
65,65,74430,28,28,0.02,7,7,False,1.3984717,1.3984717,0.0,1.0178872,1.0178872,1,1,1,1.0,1.0535918,1.0535918,0.0,1.1439222331676562,1.1439222331676562,0.0,1.2584819,1.2584819,0.0,0.9393939393939394,0.9393939393939394,0.0,False,False,False,False,1.8028568,1.8028568,1.8422184375475656,1.8422184375475656,0.0,0.0,0.0,0.0,False,False
66,66,111347,67,67,0.02,1,1,False,0.29003134,0.29003134,0.0,-0.27167097,-0.27167097,1,1,1,0.8625,-0.2347306,-0.2347306,0.0,-0.2416786108548452,-0.2416786108548452,0.0,0.3630855,0.3630855,0.0,0.9583333333333334,0.9583333333333334,0.0,True,True,True,True,0.26985964,0.26985964,0.2733410773904409,0.2733410773904409,0.05063291139240506,0.05063291139240506,0.006953739814674644,0.006953739814674644,True,True
67,67,1296,1,1,0.02,0,0,False,1.5110939,1.5110939,0.0,-0.03888929,-0.03888929,1,1,1,0.9875,-0.37271634,-0.37271634,0.0,-0.21637407734653502,-0.21637407734653502,0.0,1.2134813,1.2134813,0.0,1.0,1.0,0.0,True,True,True,True,1.0315212,1.0315212,1.051301555755952,1.051301555755952,0.05063291139240506,0.05063291139240506,0.006885390158999948,0.006885390158999948,True,True
68,68,579438,1,1,0.02,7,7,False,0.07537735,0.07537735,0.0,-0.027352735,-0.027352735,1,1,1,0.9625,-0.07005623,-0.07005623,0.0,-0.0553139914319561,-0.0553139914319561,0.0,0.0704338,0.0704338,0.0,0.45454545454545453,0.45454545454545453,0.0,True,True,True,True,0.028597476,0.028597476,0.02912070190027278,0.02912070190027278,0.20253164556962025,0.20253164556962025,0.004123424681984756,0.004123424681984756,False,False
69,69,32375,63,63,0.02,4,4,False,0.6352642,0.6352642,0.0,-0.022224963,-0.022224963,1,1,1,0.975,0.03865387,0.03865387,0.0,0.05577550825016142,0.05577550825016142,0.0,0.6490589,0.6490589,0.0,1.0,1.0,0.0,False,False,False,False,0.55454105,0.55454105,0.562284409005648,0.562284409005648,0.0,0.0,0.0,0.0,False,False
70,70,548337,67,67,0.02,5,5,False,0.5947742,0.5947742,0.0,-1.3821824,-1.3821824,1,1,1,0.35,-1.0345527,-1.0345527,0.0,-1.0557476435655868,-1.0557476435655868,0.0,0.561392,0.561392,0.0,0.8636363636363636,0.8636363636363636,0.0,True,True,True,True,0.0009998083,0.0009998083,-0.0018836255307834726,-0.0018836255307834726,0.5189873417721519,0.5189873417721519,0.17005159657815216,0.17005159657815216,False,False
71,71,273420,65,65,0.02,5,5,False,0.8643201,0.8643201,0.0,0.3310784,0.3310784,1,1,1,1.0,0.46964073,0.46964073,0.0,0.47999037752275436,0.47999037752275436,0.0,0.919869,0.919869,0.0,1.0,1.0,0.0,False,False,False,False,1.2060171,1.2060171,1.2284310648491787,1.2284310648491787,0.0,0.0,0.0,0.0,False,False
72,72,548713,19,19,0.02,7,7,False,1.909561,1.909561,0.0,1.7623609,1.7623609,1,1,1,1.0,1.0348103,1.0348103,0.0,1.0520389933745031,1.0520389933745031,0.0,1.3803049,1.3803049,0.0,1.0,1.0,0.0,False,False,False,False,2.6028497,2.6028497,2.6479813384427695,2.6479813384427695,0.0,0.0,0.0,0.0,False,False
73,73,452836,1,1,0.02,2,2,False,1.7470384,1.7470384,0.0,0.95071185,0.95071185,1,1,1,1.0,-0.80238646,-0.80238646,0.0,-0.8226247460987584,-0.8226247460987584,0.0,1.1700817,1.1700817,0.0,0.967741935483871,0.967741935483871,0.0,True,True,True,True,2.9728968,2.9728968,3.029264398996116,3.029264398996116,0.012658227848101266,0.012658227848101266,0.010412971469604536,0.010412971469604536,True,True
74,74,119402,6,6,0.02,3,3,False,0.9567995,0.9567995,0.0,-0.8885504,-0.8885504,1,1,1,0.9,-0.5508274,-0.5508274,0.0,-0.41940123075164304,-0.41940123075164304,0.0,1.1935116,1.1935116,0.0,0.7428571428571429,0.7428571428571429,0.0,True,True,True,True,1.4655985,1.4655985,1.4942115312661897,1.4942115312661897,0.05063291139240506,0.05063291139240506,0.011090823986655304,0.011090823986655304,True,True
75,75,550013,1,1,0.02,0,0,False,0.079796165,0.079796165,0.0,-0.66490805,-0.66490805,1,1,1,0.825,-0.60751384,-0.60751384,0.0,-0.6000761813394848,-0.6000761813394848,0.0,0.04545508,0.04545508,0.0,0.03571428571428571,0.03571428571428571,0.0,True,True,True,True,0.1684885,0.1684885,0.17187124808300291,0.17187124808300291,0.2911392405063291,0.2911392405063291,0.06915824414244187,0.06915824414244187,False,False
76,76,375509,73,73,0.02,1,1,False,0.5237464,0.5237464,0.0,-0.0987035,-0.0987035,1,1,1,0.9875,-0.15941684,-0.15941684,0.0,-0.1625770397754266,-0.1625770397754266,0.0,0.33907047,0.33907047,0.0,0.6666666666666666,0.6666666666666666,0.0,True,True,True,True,0.34006986,0.34006986,0.34622633044938256,0.34622633044938256,0.012658227848101266,0.012658227848101266,0.002057937212347172,0.002057937212347172,True,True
77,77,274272,6,6,0.02,0,0,False,1.4169258,1.4169258,0.0,-2.0795865,-2.0795865,1,1,1,0.9875,-1.7092088,-1.7092088,0.0,-1.7462897792905423,-1.7462897792905423,0.0,0.92764777,0.92764777,0.0,0.6981132075471698,0.6981132075471698,0.0,True,True,True,True,2.043534,2.043534,2.0831139514609647,2.0831139514609647,0.02531645569620253,0.02531645569620253,0.022405234677426514,0.022405234677426514,True,True
78,78,117584,1,1,0.02,1,1,False,0.017978946,0.017978946,0.0,-0.16943464,-0.16943464,2,1,1,0.7125,-0.113031626,-0.113031626,0.0,-0.09909636526223271,-0.09909636526223271,0.0,0.08684596,0.08684596,0.0,0.0,0.0,0.0,True,True,True,True,0.11901789,0.11901789,0.1212495723881774,0.1212495723881774,0.10126582278481013,0.10126582278481013,0.004881681625464219,0.004881681625464219,False,False
79,79,246612,1,1,0.02,4,4,False,0.10608868,0.10608868,0.0,-2.1643593,-2.1643593,1,1,1,0.3125,-2.0921385,-2.0921385,0.0,-2.1359042401787067,-2.1359042401787067,0.0,-0.18451923,-0.18451923,0.0,0.46153846153846156,0.46153846153846156,0.0,True,True,True,True,-0.26534918,-0.26534918,-0.2704193122119356,-0.2704193122119356,0.7341772151898734,0.7341772151898734,0.3393297625764604,0.3393297625764604,False,False
80,80,412604,1,1,0.02,0,0,False,0.40853912,0.40853912,0.0,-0.20866555,-0.20866555,1,1,1,0.95,-0.18381079,-0.18381079,0.0,-0.15298766698090355,-0.15298766698090355,0.0,0.2946749,0.2946749,0.0,1.0,1.0,0.0,True,True,True,True,0.42143664,0.42143664,0.42962869608887655,0.42962869608887655,0.05063291139240506,0.05063291139240506,0.005033380191675738,0.005033380191675738,True,True
81,81,417632,1,1,0.02,0,0,False,0.037667613,0.037667613,0.0,-0.9031222,-0.9031222,1,1,1,0.4375,-0.770505,-0.770505,0.0,-0.7475570845536084,-0.7475570845536084,0.0,0.027854579,0.027854579,0.0,1.0,1.0,0.0,True,True,True,True,-0.0037118222,-0.0037118222,-0.0037503021537599115,-0.0037503021537599115,0.5189873417721519,0.5189873417721519,0.13258253116776625,0.13258253116776625,False,False
82,82,87920,1,1,0.02,4,4,False,0.18439154,0.18439154,0.0,-0.33498967,-0.33498967,1,1,1,0.6625,-0.52109927,-0.52109927,0.0,-0.4878722714022825,-0.4878722714022825,0.0,0.1062615,0.1062615,0.0,0.15384615384615385,0.15384615384615385,0.0,True,True,True,True,0.0020039019,0.0020039019,0.0020198801531377125,0.0020198801531377125,0.5316455696202531,0.5316455696202531,0.08282850049398474,0.08282850049398474,False,False
83,83,6189,1,1,0.02,5,5,False,0.6643629,0.6643629,0.0,-0.9986793,-0.9986793,1,1,1,0.775,-0.9501837,-0.9501837,0.0,-0.9430100423699508,-0.9430100423699508,0.0,0.62547743,0.62547743,0.0,0.8620689655172413,0.8620689655172413,0.0,True,True,True,True,0.12506323,0.12506323,0.12755691396375812,0.12755691396375812,0.34177215189873417,0.34177215189873417,0.09316471622510555,0.09316471622510555,True,True
84,84,344621,63,63,0.02,4,4,False,3.9841082,3.9841082,0.0,2.9803247,2.9803247,1,1,1,1.0,2.4495733,2.4495733,0.0,2.482226947484705,2.482226947484705,0.0,3.5326564,3.5326564,0.0,0.75,0.75,0.0,False,False,False,False,4.599316,4.599316,4.671889092326667,4.671889092326667,0.0,0.0,0.0,0.0,False,False
85,85,25386,1,1,0.02,5,5,False,0.22401157,0.22401157,0.0,-0.4752687,-0.4752687,1,1,1,0.7875,-0.6851608,-0.6851608,0.0,-0.6832964293559147,-0.6832964293559147,0.0,0.27684724,0.27684724,0.0,0.6,0.6,0.0,True,True,True,True,0.05978168,0.05978168,0.061153852654339425,0.061153852654339425,0.45569620253164556,0.45569620253164556,0.09067136031758265,0.09067136031758265,True,True
86,86,383066,1,1,0.02,4,4,False,0.50668454,0.50668454,0.0,-1.9209526,-1.9209526,1,1,1,0.8625,-2.0752442,-2.0752442,0.0,-2.1128471276260763,-2.1128471276260763,0.0,0.5250749,0.5250749,0.0,1.0,1.0,0.0,True,True,True,True,0.7548549,0.7548549,0.7691285176134968,0.7691285176134968,0.1518987341772152,0.1518987341772152,0.08848658228058938,0.08848658228058938,True,True
87,87,377005,17,17,0.02,1,1,False,0.21247245,0.21247245,0.0,-0.30874062,-0.30874062,1,1,1,0.6125,-0.3975807,-0.3975807,0.0,-0.36771132128508566,-0.36771132128508566,0.0,0.12518845,0.12518845,0.0,0.05263157894736842,0.05263157894736842,0.0,True,True,True,True,-0.04351887,-0.04351887,-0.0444771713956478,-0.0444771713956478,0.569620253164557,0.569620253164557,0.08016417126710519,0.08016417126710519,False,False
88,88,428881,1,1,0.02,0,0,False,1.0990732,1.0990732,0.0,0.18847895,0.18847895,1,1,1,1.0,-0.36597303,-0.36597303,0.0,-0.26467436795014465,-0.26467436795014465,0.0,0.6406646,0.6406646,0.0,1.0,1.0,0.0,True,True,True,True,0.70765465,0.70765465,0.7211456396022121,0.7211456396022121,0.05063291139240506,0.05063291139240506,0.0054819377604736425,0.0054819377604736425,True,True
89,89,317448,1,1,0.02,5,5,False,0.14635782,0.14635782,0.0,-0.10832967,-0.10832967,1,1,1,0.9,-0.15983711,-0.15983711,0.0,-0.16268194563510996,-0.16268194563510996,0.0,0.08257673,0.08257673,0.0,0.12121212121212122,0.12121212121212122,0.0,True,True,True,True,0.08706045,0.08706045,0.08875190900769167,0.08875190900769167,0.189873417721519,0.189873417721519,0.011683103392443342,0.011683103392443342,False,False
90,90,1675,17,17,0.02,3,3,False,0.15376903,0.15376903,0.0,-1.146273,-1.146273,1,1,1,0.4625,-0.9908333,-0.9908333,0.0,-1.0122581290706505,-1.0122581290706505,0.0,0.23162608,0.23162608,0.0,0.8571428571428571,0.8571428571428571,0.0,True,True,True,True,-0.07697159,-0.07697159,-0.07857277237795857,-0.07857277237795857,0.5316455696202531,0.5316455696202531,0.17088401427806113,0.17088401427806113,False,False
91,91,159969,1,1,0.02,5,5,False,0.3458854,0.3458854,0.0,-2.2692943,-2.2692943,1,1,1,0.95,-2.2503622,-2.2503622,0.0,-2.3067401335664535,-2.3067401335664535,0.0,-0.26283908,-0.26283908,0.0,0.5238095238095238,0.5238095238095238,0.0,True,True,True,True,1.129065,1.129065,1.1498798094437856,1.1498798094437856,0.08860759493670886,0.08860759493670886,0.07501814196427478,0.07501814196427478,True,True
92,92,276133,51,51,0.02,3,3,False,0.355153,0.355153,0.0,-0.24583271,-0.24583271,1,1,1,0.9375,-0.12385083,-0.12385083,0.0,-0.12577657354235786,-0.12577657354235786,0.0,0.1885822,0.1885822,0.0,1.0,1.0,0.0,True,True,True,True,0.52819204,0.52819204,0.5382154274221737,0.5382154274221737,0.0379746835443038,0.0379746835443038,0.002841663981762825,0.002841663981762825,True,True
93,93,167271,1,1,0.02,3,3,False,0.5960996,0.5960996,0.0,-0.57973063,-0.57973063,1,1,1,0.9,-0.72677153,-0.72677153,0.0,-0.735434494617515,-0.735434494617515,0.0,0.3568211,0.3568211,0.0,0.20588235294117646,0.20588235294117646,0.0,True,True,True,True,0.20638108,0.20638108,0.21036299307535677,0.21036299307535677,0.26582278481012656,0.26582278481012656,0.055328823091425464,0.055328823091425464,False,False
94,94,231281,1,1,0.02,7,7,False,1.4251615,1.4251615,0.0,-0.005110979,-0.005110979,1,1,1,0.9875,-0.5818053,-0.5818053,0.0,-0.5155950497396744,-0.5155950497396744,0.0,1.0082617,1.0082617,0.0,0.7272727272727273,0.7272727272727273,0.0,True,True,True,True,0.5547807,0.5547807,0.5653611699235181,0.5653611699235181,0.21518987341772153,0.21518987341772153,0.05256531761698686,0.05256531761698686,True,True
95,95,350789,24,24,0.02,6,6,False,5.688865,5.688865,0.0,4.103718,4.103718,1,1,1,1.0,3.7023342,3.7023342,0.0,3.7854869244120577,3.7854869244120577,0.0,5.3840656,5.3840656,0.0,1.0,1.0,0.0,False,False,False,False,5.609909,5.609909,5.732346690473344,5.732346690473344,0.0,0.0,0.0,0.0,False,False
96,96,14265,1,1,0.02,3,3,False,0.465031,0.465031,0.0,-1.3751638,-1.3751638,1,1,1,0.9625,-1.6433364,-1.6433364,0.0,-1.6816074466623432,-1.6816074466623432,0.0,0.104249634,0.104249634,0.0,0.38461538461538464,0.38461538461538464,0.0,True,True,True,True,0.54526794,0.54526794,0.5554132260408416,0.5554132260408416,0.08860759493670886,0.08860759493670886,0.04182369136172121,0.04182369136172121,False,False
97,97,390348,4,4,0.02,3,3,False,4.1423297,4.1423297,0.0,0.63003564,0.63003564,1,1,1,1.0,0.7674342,0.7674342,0.0,0.7804104558676972,0.7804104558676972,0.0,3.8451989,3.8451989,0.0,0.8709677419354839,0.8709677419354839,0.0,False,False,False,False,3.733679,3.733679,3.8015757535383266,3.8015757535383266,0.0,0.0,0.0,0.0,False,False
98,98,74462,1,1,0.02,5,5,False,1.2047918,1.2047918,0.0,-0.8898361,-0.8898361,1,1,1,0.5375,-0.87210435,-0.87210435,0.0,-0.7362229144941617,-0.7362229144941617,0.0,1.6580992,1.6580992,0.0,0.023809523809523808,0.023809523809523808,0.0,True,True,True,True,-0.07942221,-0.07942221,-0.08137660372118938,-0.08137660372118938,0.6582278481012658,0.6582278481012658,0.18375780150553112,0.18375780150553112,False,False
99,99,29431,1,1,0.02,6,6,False,0.7415752,0.7415752,0.0,-0.5293433,-0.5293433,1,1,1,0.975,-0.46022764,-0.46022764,0.0,-0.4688896559854364,-0.4688896559854364,0.0,0.7052813,0.7052813,0.0,0.9333333333333333,0.9333333333333333,0.0,True,True,True,True,0.64432114,0.64432114,0.6562046523968049,0.6562046523968049,0.0379746835443038,0.0379746835443038,0.006780107750980215,0.006780107750980215,True,True
100,100,381108,1,1,0.02,1,1,False,0.62666726,0.62666726,0.0,0.10613966,0.10613966,1,1,1,1.0,-0.46656713,-0.46656713,0.0,-0.36980560317459854,-0.36980560317459854,0.0,0.2840306,0.2840306,0.0,1.0,1.0,0.0,True,True,True,True,0.8354244,0.8354244,0.8514219907639934,0.8514219907639934,0.0379746835443038,0.0379746835443038,0.009993196923167845,0.009993196923167845,True,True
101,101,559950,18,18,0.02,2,2,False,0.16871631,0.16871631,0.0,-0.48967415,-0.48967415,2,1,1,0.7375,-0.4453875,-0.4453875,0.0,-0.42699321729905393,-0.42699321729905393,0.0,0.15422553,0.15422553,0.0,0.9444444444444444,0.9444444444444444,0.0,True,True,True,True,0.08253155,0.08253155,0.08386681211533721,0.08386681211533721,0.3291139240506329,0.3291139240506329,0.039578905036469214,0.039578905036469214,True,True
102,102,257136,1,1,0.02,7,7,False,0.1475006,0.1475006,0.0,-0.3874469,-0.3874469,1,1,1,0.85,-0.3961726,-0.3961726,0.0,-0.3923886690602172,-0.3923886690602172,0.0,0.13496059,0.13496059,0.0,0.05263157894736842,0.05263157894736842,0.0,True,True,True,True,0.18902366,0.18902366,0.19270808281175364,0.19270808281175364,0.189873417721519,0.189873417721519,0.023933936850005316,0.023933936850005316,False,False
103,103,99341,1,1,0.02,0,0,False,1.6934935,1.6934935,0.0,-3.696096,-3.696096,1,1,1,0.8875,-3.6489742,-3.6489742,0.0,-3.722949533750932,-3.722949533750932,0.0,0.8784571,0.8784571,0.0,0.3181818181818182,0.3181818181818182,0.0,True,True,True,True,1.692472,1.692472,1.7234154089229667,1.7234154089229667,0.11392405063291139,0.11392405063291139,0.165575890276701,0.165575890276701,False,False
104,104,463013,1,1,0.02,3,3,False,0.08726622,0.08726622,0.0,-0.06886613,-0.06886613,1,1,1,0.7875,-0.08281138,-0.08281138,0.0,-0.08246992865056507,-0.08246992865056507,0.0,0.06800053,0.06800053,0.0,0.0,0.0,0.0,True,True,True,True,0.012703854,0.012703854,0.012945676968240637,0.012945676968240637,0.34177215189873417,0.34177215189873417,0.00874710020371318,0.00874710020371318,False,False
105,105,10966,1,1,0.02,2,2,False,0.6216504,0.6216504,0.0,-1.4291182,-1.4291182,1,1,1,0.55,-1.4608841,-1.4608841,0.0,-1.4873394702835185,-1.4873394702835185,0.0,0.4614263,0.4614263,0.0,0.3333333333333333,0.3333333333333333,0.0,True,True,True,True,0.019361421,0.019361421,0.019806372065311273,0.019806372065311273,0.4936708860759494,0.4936708860759494,0.16268828190416365,0.16268828190416365,False,False
106,106,561491,67,67,0.02,7,7,False,0.24727385,0.24727385,0.0,-0.46054226,-0.46054226,1,1,1,0.9375,-0.7617802,-0.7617802,0.0,-0.7767547467907705,-0.7767547467907705,0.0,0.05745611,0.05745611,0.0,0.0625,0.0625,0.0,True,True,True,True,0.367236,0.367236,0.3741266463795792,0.3741266463795792,0.17721518987341772,0.17721518987341772,0.04005276684210761,0.04005276684210761,False,False
107,107,310302,67,67,0.02,2,2,False,1.3715783,1.3715783,0.0,-2.0872636,-2.0872636,1,1,1,0.7625,-1.9568144,-1.9568144,0.0,-2.0038039429228904,-2.0038039429228904,0.0,0.8121853,0.8121853,0.0,1.0,1.0,0.0,True,True,True,True,0.44709873,0.44709873,0.4514314696176802,0.4514314696176802,0.21518987341772153,0.21518987341772153,0.0963581799292604,0.0963581799292604,True,True
108,108,257336,1,1,0.02,7,7,False,0.60825956,0.60825956,0.0,-0.2797225,-0.2797225,1,1,1,0.9875,-0.6695884,-0.6695884,0.0,-0.6847521846278215,-0.6847521846278215,0.0,0.3008492,0.3008492,0.0,0.782608695652174,0.782608695652174,0.0,True,True,True,True,0.2591758,0.2591758,0.2639804822006417,0.2639804822006417,0.189873417721519,0.189873417721519,0.029882306661516422,0.029882306661516422,True,True
109,109,138115,1,1,0.02,5,5,False,0.1810425,0.1810425,0.0,-0.7829102,-0.7829102,1,1,1,0.6375,-0.6986936,-0.6986936,0.0,-0.7094763887937118,-0.7094763887937118,0.0,0.09442677,0.09442677,0.0,1.0,1.0,0.0,True,True,True,True,0.08480463,0.08480463,0.08645060885873393,0.08645060885873393,0.3670886075949367,0.3670886075949367,0.07535321098416957,0.07535321098416957,True,True
110,110,363840,73,73,0.02,1,1,False,0.5824895,0.5824895,0.0,-1.6801674,-1.6801674,1,1,1,0.375,-1.487029,-1.487029,0.0,-1.5218589313166873,-1.5218589313166873,0.0,0.26327255,0.26327255,0.0,0.35294117647058826,0.35294117647058826,0.0,True,True,True,True,-0.21433203,-0.21433203,-0.21877683928350072,-0.21877683928350072,0.7215189873417721,0.7215189873417721,0.331403194037818,0.331403194037818,False,False
111,111,179690,18,18,0.02,1,1,False,0.21465042,0.21465042,0.0,-0.39096382,-0.39096382,1,1,1,0.925,-0.30344573,-0.30344573,0.0,-0.29293467215520147,-0.29293467215520147,0.0,0.08510881,0.08510881,0.0,1.0,1.0,0.0,True,True,True,True,0.24850166,0.24850166,0.2532217754664101,0.2532217754664101,0.13924050632911392,0.13924050632911392,0.011527768341872363,0.011527768341872363,True,True
112,112,365018,8,8,0.02,0,0,False,0.7559532,0.7559532,0.0,-1.0016452,-1.0016452,1,1,1,0.7625,-1.2422504,-1.2422504,0.0,-1.1723109545263566,-1.1723109545263566,0.0,0.85913664,0.85913664,0.0,0.95,0.95,0.0,True,True,True,True,0.36261693,0.36261693,0.3679824997058855,0.3679824997058855,0.2911392405063291,0.2911392405063291,0.15945955128470413,0.15945955128470413,True,True
113,113,283186,1,1,0.02,2,2,False,0.7190591,0.7190591,0.0,0.04036075,0.04036075,1,1,1,1.0,-0.33582178,-0.33582178,0.0,-0.2941006211404488,-0.2941006211404488,0.0,0.47351944,0.47351944,0.0,1.0,1.0,0.0,True,True,True,True,0.7464323,0.7464323,0.7608338774424896,0.7608338774424896,0.05063291139240506,0.05063291139240506,0.009355706052507256,0.009355706052507256,True,True
114,114,477974,13,13,0.02,7,7,False,0.6122363,0.6122363,0.0,-1.1628861,-1.1628861,1,1,1,0.725,-1.0102038,-1.0102038,0.0,-1.005568024047452,-1.005568024047452,0.0,0.5468978,0.5468978,0.0,0.5882352941176471,0.5882352941176471,0.0,True,True,True,True,0.29624465,0.29624465,0.3004393192236215,0.3004393192236215,0.27848101265822783,0.27848101265822783,0.08080356926670923,0.08080356926670923,True,True
115,115,469061,1,1,0.02,7,7,False,0.24794738,0.24794738,0.0,-0.19921489,-0.19921489,1,1,1,0.9875,-0.35281476,-0.35281476,0.0,-0.314767642803414,-0.314767642803414,0.0,0.27340597,0.27340597,0.0,0.8620689655172413,0.8620689655172413,0.0,True,True,True,True,0.6420974,0.6420974,0.654580595775277,0.654580595775277,0.0759493670886076,0.0759493670886076,0.014607669672815415,0.014607669672815415,True,True
116,116,578861,1,1,0.02,1,1,False,0.46425334,0.46425334,0.0,-0.28235057,-0.28235057,1,1,1,0.7,-0.16481937,-0.16481937,0.0,-0.15270577459042228,-0.15270577459042228,0.0,0.48931208,0.48931208,0.0,0.42424242424242425,0.42424242424242425,0.0,True,True,True,True,0.116449974,0.116449974,0.11854312829975172,0.11854312829975172,0.20253164556962025,0.20253164556962025,0.014066052954177833,0.014066052954177833,False,False
117,117,96215,1,1,0.02,4,4,False,0.92421407,0.92421407,0.0,-0.76229554,-0.76229554,1,1,1,0.85,-0.73778325,-0.73778325,0.0,-0.7297720719355116,-0.7297720719355116,0.0,0.97212,0.97212,0.0,0.9,0.9,0.0,True,True,True,True,0.43871626,0.43871626,0.4471077330758626,0.4471077330758626,0.17721518987341772,0.17721518987341772,0.05542842886418972,0.05542842886418972,True,True
